"Time","__name__","activity_factor","activity_factor_realized","agent_id","base_balance","base_collateral","base_loan","exported_netuid","hotkey","id","instance","inventory_value","inventory_value_change","job","min_daily_volume","min_roundtrip_volume","miner_gauge_name","netuid","placement","pnl","pnl_change","quote_balance","quote_collateral","quote_loan","score","sharpe","sharpe_penalty","sharpe_realized","sharpe_realized_penalty","sharpe_realized_score","sharpe_score","sharpe_unrealized_score","task","timestamp","timestamp_str","total_daily_volume","total_realized_pnl","total_roundtrip_volume","unnormalized_score","wallet","Value"
2025-12-17 13:03:51.000,miners,0,0,3,5312,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18949,8.60,bittensor,0,0,miners,366,100,-39323,8.60,2406257,0,0,0,0.0115,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,30,5220,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,22363,9.06,bittensor,0,0,miners,366,87,-30406,9.06,2433915,0,0,0,0.00977,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,31,5334,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,20076,9.12,bittensor,0,0,miners,366,78,-41147,9.12,2399794,0,0,0,0.0112,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,32,4830,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19962,4.99,bittensor,0,0,miners,366,89,-36635,4.99,2551026,0,0,0,0.0109,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,33,5322,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,13757,-0.0585,bittensor,0,0,miners,366,90,-40798,-0.0585,2403493,0,0,0,0.00924,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,34,5053,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21592,19.9,bittensor,0,0,miners,366,91,-25083,19.9,2484119,0,0,0,0.00782,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,35,4973,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,25778,12.8,bittensor,0,0,miners,366,92,-28549,12.8,2508033,0,0,0,0.0133,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,36,5100,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,20117,-7.24,bittensor,0,0,miners,366,93,-40221,-7.24,2469894,0,0,0,0.0129,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,37,5230,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18107,5.27,bittensor,0,0,miners,366,94,-37313,5.27,2431123,0,0,0,0.00888,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,38,5314,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21120,-4.39,bittensor,0,0,miners,366,95,-39645,-4.39,2405924,0,0,0,0.0107,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,39,4769,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21047,-0.0453,bittensor,0,0,miners,366,96,-31816,-0.0453,2569228,0,0,0,0.0116,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,4,5186,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21301,4.61,bittensor,0,0,miners,366,101,-38991,4.61,2444295,0,0,0,0.0112,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,40,5472,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,22143,10.2,bittensor,0,0,miners,366,107,-36212,10.2,2358251,0,0,0,0.0106,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,41,5566,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21996,0.685,bittensor,0,0,miners,366,136,-36020,0.685,2330260,0,0,0,0.00746,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,42,4978,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,24148,15.0,bittensor,0,0,miners,366,137,-18878,15.0,2506566,0,0,0,0.0117,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,43,4926,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18168,16.3,bittensor,0,0,miners,366,138,-41871,16.3,2522114,0,0,0,0.00901,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,44,5188,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,23627,-4.00,bittensor,0,0,miners,366,139,-31591,-4.00,2443537,0,0,0,0.00696,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,45,5165,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19679,2.53,bittensor,0,0,miners,366,140,-34105,2.53,2450640,0,0,0,0.0104,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,46,5434,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,20860,8.43,bittensor,0,0,miners,366,141,-36458,8.43,2369933,0,0,0,0.0115,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,47,5234,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,22804,4.93,bittensor,0,0,miners,366,142,-32181,4.93,2429905,0,0,0,0.00880,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,48,4721,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,24714,-1.05,bittensor,0,0,miners,366,143,-26668,-1.05,2583576,0,0,0,0.0111,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,49,5187,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,14708,6.99,bittensor,0,0,miners,366,144,-42093,6.99,2443811,0,0,0,0.00790,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,5,4950,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,20937,29.8,bittensor,0,0,miners,366,102,-32190,29.8,2515118,0,0,0,0.0125,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,50,5230,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,25435,19.3,bittensor,0,0,miners,366,135,-31250,19.3,2431147,0,0,0,0.0123,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,51,5033,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18831,1.41,bittensor,0,0,miners,366,146,-33774,1.41,2490153,0,0,0,0.00990,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,52,5410,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,24057,15.5,bittensor,0,0,miners,366,147,-27247,15.5,2377122,0,0,0,0.00827,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,53,5230,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21818,13.7,bittensor,0,0,miners,366,148,-27501,13.7,2431125,0,0,0,0.00654,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,54,4828,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,16701,9.62,bittensor,0,0,miners,366,149,-45199,9.62,2551746,0,0,0,0.00921,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,55,5239,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21869,11.7,bittensor,0,0,miners,366,150,-34873,11.7,2428443,0,0,0,0.0103,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,56,5155,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,20342,11.0,bittensor,0,0,miners,366,151,-33515,11.0,2453431,0,0,0,0.0120,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,57,5217,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18854,-2.45,bittensor,0,0,miners,366,152,-41099,-2.45,2434934,0,0,0,0.00854,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,58,5126,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19978,6.10,bittensor,0,0,miners,366,153,-33696,6.10,2462243,0,0,0,0.0113,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,59,5119,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,18892,8.85,bittensor,0,0,miners,366,126,-35686,8.85,2464365,0,0,0,0.00837,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,6,5315,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19395,-1.86,bittensor,0,0,miners,366,103,-43286,-1.86,2405547,0,0,0,0.0113,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,60,5451,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19445,2.26,bittensor,0,0,miners,366,117,-30019,2.26,2364636,0,0,0,0.0106,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,61,5527,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,25919,19.0,bittensor,0,0,miners,366,118,-36705,19.0,2341767,0,0,0,0.00853,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,62,5289,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19320,7.46,bittensor,0,0,miners,366,119,-46326,7.46,2413237,0,0,0,0.00827,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,63,5137,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19541,15.8,bittensor,0,0,miners,366,120,-43957,15.8,2458773,0,0,0,0.0118,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,64,5055,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,13959,5.83,bittensor,0,0,miners,366,121,-34028,5.83,2483432,0,0,0,0.00904,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,65,5069,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,15559,10.4,bittensor,0,0,miners,366,122,-36375,10.4,2479430,0,0,0,0.00945,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,66,5077,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,16255,0.202,bittensor,0,0,miners,366,123,-40286,0.202,2476956,0,0,0,0.00740,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,67,4992,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,17994,16.3,bittensor,0,0,miners,366,124,-43682,16.3,2502469,0,0,0,0.00957,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,68,4934,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,16187,16.4,bittensor,0,0,miners,366,125,-37045,16.4,2519910,0,0,0,0.00686,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,69,5374,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,17104,7.52,bittensor,0,0,miners,366,116,-43770,7.52,2387714,0,0,0,0.00921,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,7,4663,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,15794,23.6,bittensor,0,0,miners,366,104,-38623,23.6,2601052,0,0,0,0.0103,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,70,5403,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,17227,6.04,bittensor,0,0,miners,366,127,-41051,6.04,2379009,0,0,0,0.00839,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,71,4950,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,17326,3.71,bittensor,0,0,miners,366,128,-39113,3.71,2514904,0,0,0,0.0108,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,72,5094,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,16351,1.61,bittensor,0,0,miners,366,129,-38386,1.61,2471721,0,0,0,0.00909,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,73,5269,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19353,9.34,bittensor,0,0,miners,366,130,-41033,9.34,2419283,0,0,0,0.0118,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,74,5243,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,15831,5.27,bittensor,0,0,miners,366,131,-53734,5.27,2427090,0,0,0,0.00943,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,75,5189,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19644,5.58,bittensor,0,0,miners,366,132,-45913,5.58,2443202,0,0,0,0.00824,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,76,5464,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,21567,8.04,bittensor,0,0,miners,366,133,-36035,8.04,2360718,0,0,0,0.00917,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
2025-12-17 13:03:51.000,miners,0,0,77,5232,0,0,366,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,0,3.148.166.166:9001,19986,27.3,bittensor,0,0,miners,366,50,-25068,27.3,2430291,0,0,0,0.00883,0,None,0,0,0,0,validator_metrics,2741000000000,00:45:41.000000000,0,0,0,0,5E7RbxVyLz681r9tF9a9bfB9ZuBQa4ZARbJ8HApjRruGaNtY,1.00000
